Category,City,Country,Customer.ID,Customer.Name,Discount,Market,记录数,Order.Date,Order.ID,Order.Priority,Product.ID,Product.Name,Profit,Quantity,Region,Row.ID,Sales,Segment,Ship.Date,Ship.Mode,Shipping.Cost,State,Sub.Category,Year,Market2,weeknum
Furniture,São Paulo,Brazil,OS-104771,Olivia Sievert,0.0,LATAM,1,2011-01-21 00:00:00.000,LA-2011-119671,High,FUR-TA-10011032,"Bush Table, Standard",24.775,2,South America,23982,118,Consumer,2011-01-24 00:00:00.000,Second Class,14.685,São Paulo,Tables,2011,LATAM,3
Furniture,Lagos,Nigeria,LM-130338,Lycoris McCarthy,0.2,Africa,1,2011-01-21 00:00:00.000,AF-2011-114014,Medium,FUR-CH-10048265,"Xerox Chair, Deluxe",18.645,2,Africa,16605,73,Consumer,2011-01-27 00:00:00.000,Standard Class,9.016,Lagos,Chairs,2011,Africa,3
Furniture,London,United Kingdom,LM-202851,Lycoris Marley,0.0,EU,1,2011-01-22 00:00:00.000,EU-2011-118424,Medium,FUR-BO-10013790,"Hoover Bookcase, Economy",23.376,2,North,45899,98,Corporate,2011-01-25 00:00:00.000,Second Class,12.174,England,Bookcases,2011,EU,3
Furniture,London,United Kingdom,PH-166203,Pete Hopkins,0.0,EU,1,2011-01-22 00:00:00.000,EU-2011-154123,Medium,FUR-FU-10019306,"Acco Furnishing, Economy",2.289,4,North,7509,12,Consumer,2011-01-24 00:00:00.000,Second Class,2.316,England,Furnishings,2011,EU,3
Furniture,Mumbai,India,HB-106214,Hallie Bern,0.0,APAC,1,2011-01-22 00:00:00.000,AP-2011-129802,Medium,FUR-TA-10004137,"Fellowes Table, Deluxe",11.093,4,Central Asia,48168,44,Corporate,2011-01-24 00:00:00.000,Second Class,3.952,Maharashtra,Tables,2011,APAC,3
Furniture,Los Angeles,United States,JS-117417,Jonathan Sievert,0.1,US,1,2011-01-22 00:00:00.000,CA-2011-138398,High,FUR-BO-10033096,"Avery Bookcase, Standard",0.878,2,West,13120,21,Consumer,2011-01-26 00:00:00.000,Second Class,2.024,California,Bookcases,2011,North America,3
Furniture,New York City,United States,ML-181244,Maria Lonsdale,0.0,US,1,2011-01-22 00:00:00.000,CA-2011-132277,Medium,FUR-CH-10051023,"Eldon Chair, Premium",3.643,3,East,39593,12,Home Office,2011-01-26 00:00:00.000,Standard Class,2.687,New York,Chairs,2011,North America,3
Furniture,Tehran,Iran,GB-162501,Grace Bern,0.0,EMEA,1,2011-01-22 00:00:00.000,EM-2011-158882,High,FUR-FU-10005516,"Samsung Furnishing, Standard",783.89,2,EMEA,23690,3958,Consumer,2011-01-26 00:00:00.000,Standard Class,111.061,Tehran,Furnishings,2011,EMEA,3
Furniture,Mexico City,Mexico,GS-102208,Grace Saunders,0.0,LATAM,1,2011-01-23 00:00:00.000,LA-2011-103890,Medium,FUR-FU-10031717,"Xerox Furnishing, Deluxe",155.609,3,Central America,9313,900,Corporate,2011-01-27 00:00:00.000,Second Class,20.376,Distrito Federal,Furnishings,2011,LATAM,3
Furniture,Johannesburg,South Africa,GJ-103666,Grace Jones,0.0,Africa,1,2011-01-23 00:00:00.000,AF-2011-115585,Medium,FUR-FU-10031717,"Xerox Furnishing, Deluxe",21.178,1,Africa,4584,41,Corporate,2011-01-30 00:00:00.000,Standard Class,7.696,Gauteng,Furnishings,2011,Africa,3
Furniture,Johannesburg,South Africa,MP-200483,Mark Price,0.0,Africa,1,2011-01-23 00:00:00.000,AF-2011-109484,Medium,FUR-TA-10041370,"Cisco Table, Economy",19.282,2,Africa,37398,68,Consumer,2011-01-30 00:00:00.000,Standard Class,10.192,Gauteng,Tables,2011,Africa,3
Furniture,Buenos Aires,Argentina,DB-213375,Dean Brown,0.0,LATAM,1,2011-01-23 00:00:00.000,LA-2011-120370,Medium,FUR-BO-10012411,"Stockwell Bookcase, Premium",127.433,2,South America,38625,390,Home Office,2011-01-27 00:00:00.000,Standard Class,28.586,Buenos Aires,Bookcases,2011,LATAM,3
Furniture,Jakarta,Indonesia,GM-151158,Grace Marley,0.1,APAC,1,2011-01-24 00:00:00.000,AP-2011-153483,Medium,FUR-FU-10053781,"Fellowes Furnishing, Deluxe",280.413,2,Southeast Asia,42692,3836,Corporate,2011-01-30 00:00:00.000,Standard Class,690.267,Jakarta,Furnishings,2011,APAC,4
Furniture,Sydney,Australia,RL-209167,Robert Lonsdale,0.0,APAC,1,2011-01-24 00:00:00.000,AP-2011-158566,High,FUR-TA-10041370,"Cisco Table, Economy",7.078,3,Oceania,49035,43,Consumer,2011-01-29 00:00:00.000,Standard Class,7.126,New South Wales,Tables,2011,APAC,4
Furniture,Kiev,Ukraine,VN-208223,Victor Nguyen,0.0,EMEA,1,2011-01-24 00:00:00.000,EM-2011-114747,Medium,FUR-FU-10017927,"Eldon Furnishing, Premium",34.401,2,EMEA,18539,208,Corporate,2011-01-27 00:00:00.000,Second Class,7.49,Kyiv,Furnishings,2011,EMEA,4
Furniture,Sydney,Australia,ZB-146119,Zuschuss Bern,0.0,APAC,1,2011-01-25 00:00:00.000,AP-2011-157655,Low,FUR-CH-10038612,"Samsung Chair, Standard",18.315,5,Oceania,8677,79,Consumer,2011-01-28 00:00:00.000,First Class,6.011,New South Wales,Chairs,2011,APAC,4
Furniture,Kiev,Ukraine,KJ-101939,Ken Jones,0.4,EMEA,1,2011-01-25 00:00:00.000,EM-2011-113741,High,FUR-FU-10038612,"Samsung Furnishing, Standard",-95.099,1,EMEA,11114,314,Corporate,2011-01-26 00:00:00.000,First Class,9.536,Kyiv,Furnishings,2011,EMEA,4
Furniture,Mumbai,India,GE-152401,Grace Engle,0.1,APAC,1,2011-01-26 00:00:00.000,AP-2011-146871,Medium,FUR-TA-10017927,"Eldon Table, Premium",9.534,3,Central Asia,13638,70,Consumer,2011-02-01 00:00:00.000,Standard Class,10.565,Maharashtra,Tables,2011,APAC,4
Furniture,Chicago,United States,SP-143957,Sanjit Patel,0.6,US,1,2011-01-26 00:00:00.000,CA-2011-146957,Medium,FUR-FU-10037233,"Fellowes Furnishing, Deluxe",-77.585,2,Central,20355,209,Consumer,2011-01-30 00:00:00.000,Standard Class,14.138,Illinois,Furnishings,2011,North America,4
Furniture,Mumbai,India,MW-134305,Maria Wilson,0.0,APAC,1,2011-01-26 00:00:00.000,AP-2011-148911,High,FUR-BO-10041370,"Cisco Bookcase, Economy",17.219,3,Central Asia,40512,38,Corporate,2011-01-26 00:00:00.000,Same Day,3.772,Maharashtra,Bookcases,2011,APAC,4
Furniture,Buenos Aires,Argentina,MB-176065,Mark Bern,0.7,LATAM,1,2011-01-26 00:00:00.000,LA-2011-135465,Medium,FUR-CH-10051023,"Eldon Chair, Premium",-3.824,3,South America,20274,10,Consumer,2011-01-28 00:00:00.000,Second Class,0.633,Buenos Aires,Chairs,2011,LATAM,4
Furniture,Berlin,Germany,TK-193612,Tamara Kim,0.15,EU,1,2011-01-26 00:00:00.000,EU-2011-149335,Medium,FUR-BO-10034475,"Eldon Bookcase, Premium",5.205,4,Central,15289,175,Corporate,2011-01-30 00:00:00.000,Second Class,24.977,Berlin,Bookcases,2011,EU,4
Furniture,Lagos,Nigeria,EB-130641,Emily Brown,0.3,Africa,1,2011-01-26 00:00:00.000,AF-2011-133585,Medium,FUR-TA-10011032,"Bush Table, Standard",-8.76,3,Africa,3050,120,Consumer,2011-02-02 00:00:00.000,Standard Class,16.967,Lagos,Tables,2011,Africa,4
Furniture,Chicago,United States,ZV-101799,Zuschuss Van Huff,0.15,US,1,2011-01-27 00:00:00.000,CA-2011-101062,Medium,FUR-FU-10035854,"Acco Furnishing, Economy",10.124,2,Central,10528,277,Consumer,2011-02-03 00:00:00.000,Standard Class,42.496,Illinois,Furnishings,2011,North America,4
Furniture,New York City,United States,VB-173809,Victor Brown,0.5,US,1,2011-01-27 00:00:00.000,CA-2011-134313,Medium,FUR-BO-10015169,"Xerox Bookcase, Deluxe",-146.07,3,East,34095,272,Consumer,2011-01-29 00:00:00.000,Second Class,35.559,New York,Bookcases,2011,North America,4
Furniture,Philadelphia,United States,VJ-160504,Victor Jones,0.5,US,1,2011-01-27 00:00:00.000,CA-2011-100488,High,FUR-BO-10005516,"Samsung Bookcase, Standard",-31.931,1,East,49271,135,Home Office,2011-01-29 00:00:00.000,First Class,13.756,Pennsylvania,Bookcases,2011,North America,4
Furniture,Mumbai,India,LN-145727,Lycoris Nguyen,0.0,APAC,1,2011-01-27 00:00:00.000,AP-2011-127478,High,FUR-CH-10049644,"Avery Chair, Standard",12.589,3,Central Asia,12934,577,Consumer,2011-01-27 00:00:00.000,Same Day,49.569,Maharashtra,Chairs,2011,APAC,4
Furniture,Chicago,United States,MC-197216,Maria Carroll,0.2,US,1,2011-01-27 00:00:00.000,CA-2011-115604,Medium,FUR-TA-10012411,"Stockwell Table, Premium",-7.047,9,Central,203,43,Corporate,2011-01-30 00:00:00.000,First Class,4.048,Illinois,Tables,2011,North America,4
Furniture,Madrid,Spain,GB-126097,Grace Bern,0.0,EU,1,2011-01-27 00:00:00.000,EU-2011-136317,Medium,FUR-BO-10049644,"Avery Bookcase, Standard",89.812,4,South,21673,346,Consumer,2011-02-03 00:00:00.000,Standard Class,51.977,Madrid,Bookcases,2011,EU,4
Furniture,Philadelphia,United States,FS-116544,Fred Saunders,0.1,US,1,2011-01-28 00:00:00.000,CA-2011-144194,High,FUR-FU-10004137,"Fellowes Furnishing, Deluxe",-3.776,4,East,17847,34,Consumer,2011-01-30 00:00:00.000,First Class,6.313,Pennsylvania,Furnishings,2011,North America,4
Furniture,Mexico City,Mexico,LP-189123,Lycoris Price,0.0,LATAM,1,2011-01-28 00:00:00.000,LA-2011-121691,Medium,FUR-BO-10005516,"Samsung Bookcase, Standard",4.346,4,Central America,27769,16,Corporate,2011-02-01 00:00:00.000,Second Class,1.971,Distrito Federal,Bookcases,2011,LATAM,4
Furniture,Mexico City,Mexico,AB-207865,Aaron Bern,0.0,LATAM,1,2011-01-28 00:00:00.000,LA-2011-103642,Critical,FUR-CH-10001379,"Eldon Chair, Premium",88.124,1,Central America,13281,387,Corporate,2011-02-02 00:00:00.000,Standard Class,44.851,Distrito Federal,Chairs,2011,LATAM,4
Furniture,Mexico City,Mexico,TN-130223,Tamara Nguyen,0.3,LATAM,1,2011-01-28 00:00:00.000,LA-2011-157771,Medium,FUR-CH-10000000,"Avery Chair, Standard",-37.633,3,Central America,29674,370,Consumer,2011-02-02 00:00:00.000,Standard Class,33.845,Distrito Federal,Chairs,2011,LATAM,4
Furniture,Mexico City,Mexico,AC-141202,Arthur Carroll,0.0,LATAM,1,2011-01-28 00:00:00.000,LA-2011-144637,Critical,FUR-TA-10037233,"Fellowes Table, Deluxe",15.645,3,Central America,17424,130,Home Office,2011-02-02 00:00:00.000,Standard Class,17.89,Distrito Federal,Tables,2011,LATAM,4
Furniture,Buenos Aires,Argentina,CP-155288,Chad Price,0.2,LATAM,1,2011-01-28 00:00:00.000,LA-2011-127734,High,FUR-CH-10020685,"Fellowes Chair, Deluxe",0.747,2,South America,630,496,Corporate,2011-01-30 00:00:00.000,First Class,84.152,Buenos Aires,Chairs,2011,LATAM,4
Furniture,New York City,United States,ZL-156626,Zuschuss Lonsdale,0.2,US,1,2011-01-28 00:00:00.000,CA-2011-102419,Medium,FUR-FU-10016548,"Avery Furnishing, Standard",-11.612,3,East,46421,153,Consumer,2011-01-31 00:00:00.000,First Class,4.908,New York,Furnishings,2011,North America,4
Furniture,Johannesburg,South Africa,LC-174641,Lycoris Carroll,0.5,Africa,1,2011-01-29 00:00:00.000,AF-2011-124804,Medium,FUR-CH-10001379,"Eldon Chair, Premium",-17.27,1,Africa,37078,72,Home Office,2011-02-05 00:00:00.000,Standard Class,8.4,Gauteng,Chairs,2011,Africa,4
Furniture,Seattle,United States,EL-117877,Emily Lonsdale,0.2,US,1,2011-01-29 00:00:00.000,CA-2011-110061,Critical,FUR-TA-10039991,"Apple Table, Premium",11.06,3,West,38950,33,Corporate,2011-02-04 00:00:00.000,Standard Class,4.948,Washington,Tables,2011,North America,4
Furniture,New York City,United States,LC-122799,Lycoris Carroll,0.0,US,1,2011-01-29 00:00:00.000,CA-2011-110925,High,FUR-TA-10027580,"Bush Table, Standard",68.518,3,East,28197,317,Consumer,2011-01-31 00:00:00.000,First Class,11.409,New York,Tables,2011,North America,4
Furniture,Lagos,Nigeria,FP-190103,Fred Prichep,0.0,Africa,1,2011-01-29 00:00:00.000,AF-2011-120085,Medium,FUR-BO-10052402,"Acco Bookcase, Economy",10.423,3,Africa,37221,82,Home Office,2011-02-05 00:00:00.000,Standard Class,9.678,Lagos,Bookcases,2011,Africa,4
Furniture,São Paulo,Brazil,RR-120246,Rick Redmond,0.0,LATAM,1,2011-01-29 00:00:00.000,LA-2011-146314,Medium,FUR-BO-10028959,"Stockwell Bookcase, Premium",3.439,4,South America,23004,9,Corporate,2011-02-01 00:00:00.000,Second Class,1.909,São Paulo,Bookcases,2011,LATAM,4
Furniture,Mumbai,India,MJ-126408,Mark Jones,0.2,APAC,1,2011-01-29 00:00:00.000,AP-2011-126581,Medium,FUR-FU-10017927,"Eldon Furnishing, Premium",-22.041,4,Central Asia,24623,207,Corporate,2011-02-05 00:00:00.000,Standard Class,8.912,Maharashtra,Furnishings,2011,APAC,4
Furniture,Rome,Italy,OR-154737,Olivia Redmond,0.0,EU,1,2011-01-29 00:00:00.000,EU-2011-150472,High,FUR-CH-10011032,"Bush Chair, Standard",31.181,3,South,33656,264,Consumer,2011-02-01 00:00:00.000,Second Class,20.56,Lazio,Chairs,2011,EU,4
Furniture,Buenos Aires,Argentina,EC-164342,Emily Carroll,0.0,LATAM,1,2011-01-30 00:00:00.000,LA-2011-156267,Medium,FUR-BO-10051023,"Eldon Bookcase, Premium",-3.168,6,South America,40339,54,Home Office,2011-02-03 00:00:00.000,Standard Class,8.878,Buenos Aires,Bookcases,2011,LATAM,4
Furniture,Berlin,Germany,KD-198862,Ken Dahlen,0.1,EU,1,2011-01-30 00:00:00.000,EU-2011-142901,High,FUR-TA-10013790,"Hoover Table, Economy",-3.775,8,Central,11546,77,Corporate,2011-02-04 00:00:00.000,Standard Class,5.974,Berlin,Tables,2011,EU,4
Furniture,London,United Kingdom,KP-134884,Ken Patel,0.0,EU,1,2011-01-30 00:00:00.000,EU-2011-117555,Medium,FUR-BO-10042749,"Hon Bookcase, Deluxe",21.921,5,North,28901,55,Corporate,2011-01-31 00:00:00.000,First Class,7.751,England,Bookcases,2011,EU,4
Furniture,Buenos Aires,Argentina,FP-111296,Fred Patel,0.0,LATAM,1,2011-01-30 00:00:00.000,LA-2011-137999,Medium,FUR-FU-10052402,"Acco Furnishing, Economy",8.51,1,South America,27595,21,Home Office,2011-02-03 00:00:00.000,Second Class,1.042,Buenos Aires,Furnishings,2011,LATAM,4
Furniture,São Paulo,Brazil,HM-178061,Hallie McCarthy,0.0,LATAM,1,2011-01-30 00:00:00.000,LA-2011-107937,Medium,FUR-CH-10026201,"Hon Chair, Deluxe",108.239,3,South America,15644,321,Home Office,2011-02-02 00:00:00.000,Second Class,17.789,São Paulo,Chairs,2011,LATAM,4
Furniture,Mumbai,India,RS-119643,Robert Sievert,0.15,APAC,1,2011-01-30 00:00:00.000,AP-2011-153451,Medium,FUR-FU-10004137,"Fellowes Furnishing, Deluxe",2.076,5,Central Asia,6578,16,Consumer,2011-02-04 00:00:00.000,Standard Class,3.581,Maharashtra,Furnishings,2011,APAC,4
Furniture,Berlin,Germany,MP-193442,Mark Patel,0.4,EU,1,2011-01-31 00:00:00.000,EU-2011-152354,Medium,FUR-BO-10035854,"Acco Bookcase, Economy",-21.364,4,Central,11133,124,Consumer,2011-02-03 00:00:00.000,First Class,17.253,Berlin,Bookcases,2011,EU,5
Furniture,Jakarta,Indonesia,SM-194634,Sanjit McCarthy,0.2,APAC,1,2011-01-31 00:00:00.000,AP-2011-132003,Critical,FUR-BO-10002758,"Acco Bookcase, Economy",4.696,4,Southeast Asia,28716,123,Consumer,2011-02-07 00:00:00.000,Standard Class,8.979,Jakarta,Bookcases,2011,APAC,5
Furniture,New York City,United States,AV-207233,Aaron Van Huff,0.4,US,1,2011-01-31 00:00:00.000,CA-2011-126911,Critical,FUR-CH-10049644,"Avery Chair, Standard",-124.597,6,East,1270,597,Home Office,2011-02-03 00:00:00.000,First Class,52.465,New York,Chairs,2011,North America,5
Furniture,London,United Kingdom,NV-157494,Nick Van Huff,0.8,EU,1,2011-01-31 00:00:00.000,EU-2011-103651,Medium,FUR-FU-10034475,"Eldon Furnishing, Premium",-36.194,3,North,34290,59,Corporate,2011-02-04 00:00:00.000,Second Class,7.994,England,Furnishings,2011,EU,5
Furniture,Tokyo,Japan,GE-127712,Grace Engle,0.0,APAC,1,2011-01-31 00:00:00.000,AP-2011-104690,Medium,FUR-FU-10016548,"Avery Furnishing, Standard",522.079,3,North Asia,13089,7394,Consumer,2011-01-31 00:00:00.000,Same Day,539.887,Tokyo,Furnishings,2011,APAC,5
Furniture,Tokyo,Japan,RN-108949,Rick Nguyen,0.4,APAC,1,2011-02-01 00:00:00.000,AP-2011-131316,Medium,FUR-TA-10037233,"Fellowes Table, Deluxe",-1.113,1,North Asia,48639,6,Consumer,2011-02-03 00:00:00.000,Second Class,1.165,Tokyo,Tables,2011,APAC,5
Furniture,Kiev,Ukraine,JV-186223,Jonathan Van Huff,0.0,EMEA,1,2011-02-01 00:00:00.000,EM-2011-116279,Medium,FUR-FU-10049644,"Avery Furnishing, Standard",56.976,1,EMEA,37689,227,Corporate,2011-02-06 00:00:00.000,Standard Class,33.938,Kyiv,Furnishings,2011,EMEA,5
Furniture,Jakarta,Indonesia,FP-116742,Fred Price,0.3,APAC,1,2011-02-01 00:00:00.000,AP-2011-115811,Medium,FUR-CH-10024822,"Cisco Chair, Economy",-4.659,3,Southeast Asia,39722,31,Consumer,2011-02-02 00:00:00.000,First Class,2.487,Jakarta,Chairs,2011,APAC,5
Furniture,Mexico City,Mexico,VE-148454,Victor Engle,0.0,LATAM,1,2011-02-01 00:00:00.000,LA-2011-107848,Low,FUR-TA-10048265,"Xerox Table, Deluxe",36.19,5,Central America,21879,160,Consumer,2011-02-08 00:00:00.000,Standard Class,27.897,Distrito Federal,Tables,2011,LATAM,5
Furniture,Istanbul,Turkey,AP-152194,Alice Patel,0.0,EMEA,1,2011-02-01 00:00:00.000,EM-2011-135165,Medium,FUR-FU-10002758,"Acco Furnishing, Economy",20.646,6,EMEA,5751,52,Consumer,2011-02-08 00:00:00.000,Standard Class,7.113,Istanbul,Furnishings,2011,EMEA,5
Furniture,Mumbai,India,RV-177555,Robert Van Huff,0.0,APAC,1,2011-02-02 00:00:00.000,AP-2011-132834,Medium,FUR-FU-10046886,"Hoover Furnishing, Economy",4.765,2,Central Asia,3067,73,Consumer,2011-02-06 00:00:00.000,Standard Class,2.699,Maharashtra,Furnishings,2011,APAC,5
Furniture,Los Angeles,United States,LM-136738,Lycoris McCarthy,0.1,US,1,2011-02-02 00:00:00.000,CA-2011-105693,Medium,FUR-CH-10049644,"Avery Chair, Standard",-31.616,1,West,18203,595,Consumer,2011-02-04 00:00:00.000,Second Class,66.152,California,Chairs,2011,North America,5
Furniture,London,United Kingdom,HP-174939,Hallie Price,0.4,EU,1,2011-02-02 00:00:00.000,EU-2011-100804,Critical,FUR-FU-10009653,"Hon Furnishing, Deluxe",-49.726,3,North,20560,322,Consumer,2011-02-09 00:00:00.000,Standard Class,39.988,England,Furnishings,2011,EU,5
Furniture,Mumbai,India,PD-191004,Pete Dahlen,0.2,APAC,1,2011-02-02 00:00:00.000,AP-2011-101412,Medium,FUR-TA-10038612,"Samsung Table, Standard",-1.476,1,Central Asia,40325,32,Consumer,2011-02-07 00:00:00.000,Second Class,3.924,Maharashtra,Tables,2011,APAC,5
Furniture,Johannesburg,South Africa,AP-122427,Aaron Price,0.0,Africa,1,2011-02-03 00:00:00.000,AF-2011-130696,High,FUR-BO-10033096,"Avery Bookcase, Standard",5.987,2,Africa,37190,22,Consumer,2011-02-05 00:00:00.000,Second Class,3.664,Gauteng,Bookcases,2011,Africa,5
Furniture,Shanghai,China,SW-160516,Sanjit Wilson,0.0,APAC,1,2011-02-03 00:00:00.000,AP-2011-118986,High,FUR-CH-10053781,"Fellowes Chair, Deluxe",86.399,3,North Asia,7425,311,Consumer,2011-02-09 00:00:00.000,Standard Class,22.232,Shanghai,Chairs,2011,APAC,5
Furniture,Cairo,Egypt,KC-188051,Ken Carroll,0.0,Africa,1,2011-02-03 00:00:00.000,AF-2011-158679,High,FUR-CH-10035854,"Acco Chair, Economy",56.506,3,Africa,23229,121,Consumer,2011-02-07 00:00:00.000,Standard Class,7.189,Cairo,Chairs,2011,Africa,5
Furniture,Buenos Aires,Argentina,RB-104236,Rick Brown,0.8,LATAM,1,2011-02-03 00:00:00.000,LA-2011-142577,Medium,FUR-FU-10053781,"Fellowes Furnishing, Deluxe",-18.043,4,South America,19260,26,Consumer,2011-02-07 00:00:00.000,Standard Class,3.879,Buenos Aires,Furnishings,2011,LATAM,5
Furniture,Shanghai,China,VS-182012,Victor Saunders,0.4,APAC,1,2011-02-03 00:00:00.000,AP-2011-153993,Medium,FUR-BO-10022064,"Samsung Bookcase, Standard",-0.123,3,North Asia,15931,1,Corporate,2011-02-10 00:00:00.000,Standard Class,0.779,Shanghai,Bookcases,2011,APAC,5
Furniture,Lagos,Nigeria,JD-136373,Jonathan Dahlen,0.2,Africa,1,2011-02-03 00:00:00.000,AF-2011-100832,Medium,FUR-TA-10015169,"Xerox Table, Deluxe",26.414,2,Africa,5474,109,Corporate,2011-02-09 00:00:00.000,Standard Class,10.678,Lagos,Tables,2011,Africa,5
Furniture,New York City,United States,HL-209198,Hallie Lonsdale,0.1,US,1,2011-02-04 00:00:00.000,CA-2011-154329,High,FUR-FU-10012411,"Stockwell Furnishing, Premium",1.877,1,East,27341,75,Home Office,2011-02-06 00:00:00.000,Second Class,12.743,New York,Furnishings,2011,North America,5
Furniture,Istanbul,Turkey,SP-175573,Susan Patel,0.15,EMEA,1,2011-02-04 00:00:00.000,EM-2011-103405,Medium,FUR-TA-10048265,"Xerox Table, Deluxe",-6.354,6,EMEA,22862,51,Consumer,2011-02-10 00:00:00.000,Standard Class,1.711,Istanbul,Tables,2011,EMEA,5
Furniture,Tehran,Iran,RB-191652,Rick Brown,0.0,EMEA,1,2011-02-05 00:00:00.000,EM-2011-110892,Critical,FUR-FU-10000000,"Avery Furnishing, Standard",2.894,4,EMEA,12925,7,Corporate,2011-02-09 00:00:00.000,Standard Class,0.196,Tehran,Furnishings,2011,EMEA,5
Furniture,Mumbai,India,GN-107025,Grace Nguyen,0.2,APAC,1,2011-02-05 00:00:00.000,AP-2011-111564,Medium,FUR-CH-10034475,"Eldon Chair, Premium",-45.246,1,Central Asia,23989,364,Corporate,2011-02-12 00:00:00.000,Standard Class,63.508,Maharashtra,Chairs,2011,APAC,5
Furniture,Buenos Aires,Argentina,GJ-214691,Grace Jones,0.0,LATAM,1,2011-02-05 00:00:00.000,LA-2011-156817,Medium,FUR-CH-10004137,"Fellowes Chair, Deluxe",0.548,1,South America,4606,2,Home Office,2011-02-05 00:00:00.000,Same Day,0.595,Buenos Aires,Chairs,2011,LATAM,5
Furniture,Johannesburg,South Africa,AV-182789,Arthur Van Huff,0.0,Africa,1,2011-02-05 00:00:00.000,AF-2011-152422,Medium,FUR-BO-10016548,"Avery Bookcase, Standard",8.203,1,Africa,14986,55,Corporate,2011-02-09 00:00:00.000,Standard Class,6.036,Gauteng,Bookcases,2011,Africa,5
Furniture,Istanbul,Turkey,SR-183159,Sanjit Redmond,0.0,EMEA,1,2011-02-06 00:00:00.000,EM-2011-113550,Medium,FUR-CH-10001379,"Eldon Chair, Premium",187.12,7,EMEA,26520,538,Home Office,2011-02-10 00:00:00.000,Second Class,40.494,Istanbul,Chairs,2011,EMEA,5
Furniture,Mumbai,India,KP-206221,Ken Prichep,0.6,APAC,1,2011-02-07 00:00:00.000,AP-2011-154114,Medium,FUR-TA-10053781,"Fellowes Table, Deluxe",-235.662,4,Central Asia,15145,617,Corporate,2011-02-10 00:00:00.000,First Class,64.274,Maharashtra,Tables,2011,APAC,6
Furniture,Los Angeles,United States,FB-141466,Fred Bern,0.0,US,1,2011-02-07 00:00:00.000,CA-2011-136512,Medium,FUR-FU-10006895,"Apple Furnishing, Premium",2.525,2,West,20733,48,Consumer,2011-02-13 00:00:00.000,Standard Class,3.198,California,Furnishings,2011,North America,6
Furniture,Cairo,Egypt,LP-174475,Lycoris Patel,0.0,Africa,1,2011-02-07 00:00:00.000,AF-2011-135193,High,FUR-BO-10052402,"Acco Bookcase, Economy",6.397,5,Africa,28865,29,Consumer,2011-02-12 00:00:00.000,Second Class,1.834,Cairo,Bookcases,2011,Africa,6
Furniture,London,United Kingdom,NS-215934,Nick Saunders,0.0,EU,1,2011-02-08 00:00:00.000,EU-2011-118297,High,FUR-TA-10038612,"Samsung Table, Standard",60.467,2,North,41847,252,Consumer,2011-02-14 00:00:00.000,Standard Class,8.478,England,Tables,2011,EU,6
Furniture,Madrid,Spain,ME-120331,Maria Engle,0.2,EU,1,2011-02-08 00:00:00.000,EU-2011-138005,High,FUR-BO-10019306,"Acco Bookcase, Economy",0.922,2,South,38190,14,Consumer,2011-02-14 00:00:00.000,Standard Class,1.753,Madrid,Bookcases,2011,EU,6
Furniture,Jakarta,Indonesia,KW-117258,Ken Wilson,0.0,APAC,1,2011-02-08 00:00:00.000,AP-2011-152037,Medium,FUR-BO-10048265,"Xerox Bookcase, Deluxe",28.626,4,Southeast Asia,38740,125,Corporate,2011-02-14 00:00:00.000,Standard Class,15.456,Jakarta,Bookcases,2011,APAC,6
